iter	Logloss
0	0.656986749
1	0.6198098065
2	0.5842086259
3	0.5539308286
4	0.5224634379
5	0.4965870835
6	0.4708432176
7	0.448668469
8	0.4260314291
9	0.4032716706
10	0.3825170667
11	0.3626364784
12	0.3452705824
13	0.3304977892
14	0.3137703106
15	0.2985119808
16	0.2850098784
17	0.2719321922
18	0.2629120579
19	0.2526349412
20	0.2425827666
21	0.2350465281
22	0.2264866447
23	0.2171681226
24	0.209838178
25	0.2022484894
26	0.1937451006
27	0.1870481503
28	0.1822853005
29	0.1758892422
30	0.170057513
31	0.1642714739
32	0.1603138346
33	0.1559772393
34	0.1515410502
35	0.1469232099
36	0.1420367594
37	0.1385161895
38	0.1354335644
39	0.132274355
40	0.1287115354
41	0.1260395033
42	0.1230768895
43	0.1208125741
44	0.1181305862
45	0.1161583799
46	0.1142380438
47	0.1122817559
48	0.1101336814
49	0.1078014171
50	0.1061294436
51	0.1044257341
52	0.1029848211
53	0.1013762712
54	0.09948444848
55	0.09847430333
56	0.09718925414
57	0.09559824562
58	0.09423375085
59	0.09309393227
60	0.0922681297
61	0.09103675444
62	0.08982090655
63	0.08862764423
64	0.08764212412
65	0.08648509593
66	0.08583561449
67	0.08489339046
68	0.08408067403
69	0.08318645478
70	0.0823247548
71	0.08144215616
72	0.08062867993
73	0.07990923122
74	0.07919898159
75	0.07851590529
76	0.07799992743
77	0.07698508304
78	0.07642540818
79	0.07563876463
80	0.07498137492
81	0.07442993891
82	0.07408192677
83	0.07328697898
84	0.07272561406
85	0.07231460133
86	0.07178453145
87	0.07121109929
88	0.07059673392
89	0.0701513296
90	0.0696619119
91	0.06914067081
92	0.06845073103
93	0.06796294956
94	0.06761594455
95	0.06717721842
96	0.06688890426
97	0.06645730247
98	0.06593302685
99	0.0655658764
100	0.06545587858
101	0.06483501632
102	0.06464843248
103	0.06455363676
104	0.06415806483
105	0.06395797293
106	0.06358752108
107	0.06321505921
108	0.06277253976
109	0.06233903054
110	0.06196604184
111	0.06166341832
112	0.06134316724
113	0.06096886894
114	0.06071957202
115	0.06066203066
116	0.06058167684
117	0.06017910175
118	0.05996075742
119	0.05987074935
120	0.0596325969
121	0.05920459173
122	0.05908796297
123	0.05870295329
124	0.05858124641
125	0.05831166585
126	0.05808189693
127	0.05791837183
128	0.05776856453
129	0.05748066683
130	0.05727128487
131	0.05706726214
132	0.05688788815
133	0.05653840056
134	0.0564172761
135	0.05627279501
136	0.05590014646
137	0.05569073296
138	0.05537038483
139	0.05526712267
140	0.05512226707
141	0.05493812924
142	0.05478195684
143	0.05468346204
144	0.05451442016
145	0.05430968336
146	0.05421529288
147	0.05380090942
148	0.05370384794
149	0.05357909585
150	0.05342535893
151	0.05329505037
152	0.05298331933
153	0.0526640524
154	0.05242892032
155	0.05228637189
156	0.05224376356
157	0.05199777515
158	0.05176997574
159	0.05147461663
160	0.0511734877
161	0.05090656874
162	0.05076910769
163	0.05055172378
164	0.05031047092
165	0.05017866507
166	0.05000764504
167	0.04981406038
168	0.04974900748
169	0.04958732745
170	0.04951875872
171	0.04936407504
172	0.0491998084
173	0.04909482865
174	0.04898454271
175	0.04881188891
176	0.04864327666
177	0.04855182654
178	0.04832788247
179	0.04805638792
180	0.04791995604
181	0.04786651035
182	0.04767401184
183	0.04740783502
184	0.04731792685
185	0.04718787491
186	0.04693382447
187	0.04677544835
188	0.04660548896
189	0.04648747006
190	0.04627029064
191	0.04613975527
192	0.04604963969
193	0.04592554761
194	0.04575437073
195	0.04554098416
196	0.04536041719
197	0.04526227786
198	0.04513798638
199	0.04504297287
200	0.04494393934
201	0.04483089421
202	0.04470164294
203	0.04441660891
204	0.04430017555
205	0.04418348957
206	0.04405871518
207	0.04398105122
208	0.04386701474
209	0.04370439517
210	0.04358455326
211	0.04351429113
212	0.04346260412
213	0.04338813474
214	0.04329073154
215	0.04317536039
216	0.04310052952
217	0.04302217397
218	0.04291648817
219	0.04281377756
220	0.04267427397
221	0.04257313607
222	0.04250084607
223	0.04231315797
224	0.0421516535
225	0.04209333625
226	0.04194579442
227	0.04177980068
228	0.04164706034
229	0.04149842143
230	0.04137379304
231	0.04123637747
